0,29564471142040644	False	0	0
0,3274003519024255	False	0	1
0,3115086108977768	False	0	2
0,2933355117892765	False	0	3
0,3024671012606278	False	0	4
0,31249173096548166	False	0	5
0,3003231704977639	False	0	6
0,29384834747246763	False	0	7
0,316100513555055	False	0	8
0,3225310077600404	False	0	9
0,29564471142040644	False	1	0
0,3274003519024255	False	1	1
0,3115086108977768	False	1	2
0,2933355117892765	False	1	3
0,3024671012606278	False	1	4
0,31249173096548166	False	1	5
0,3003231704977639	False	1	6
0,29384834747246763	False	1	7
0,316100513555055	False	1	8
0,3225310077600404	False	1	9
0,29564471142040644	False	2	0
0,3274003519024255	False	2	1
0,3115086108977768	False	2	2
0,2933355117892765	False	2	3
0,3024671012606278	False	2	4
0,31249173096548166	False	2	5
0,3003231704977639	False	2	6
0,29384834747246763	False	2	7
0,316100513555055	False	2	8
0,3225310077600404	False	2	9
0,29564471142040644	False	3	0
0,3274003519024255	False	3	1
0,3115086108977768	False	3	2
0,2933355117892765	False	3	3
0,3024671012606278	False	3	4
0,31249173096548166	False	3	5
0,3003231704977639	False	3	6
0,29384834747246763	False	3	7
0,316100513555055	False	3	8
0,3225310077600404	False	3	9
0,29564471142040644	False	4	0
0,3274003519024255	False	4	1
0,3115086108977768	False	4	2
0,2933355117892765	False	4	3
0,3024671012606278	False	4	4
0,31249173096548166	True	4	5
0,3003231704977639	True	4	6
0,29384834747246763	True	4	7
0,316100513555055	False	4	8
0,3225310077600404	False	4	9
0,29564471142040644	False	5	0
0,3274003519024255	False	5	1
0,3115086108977768	False	5	2
0,2933355117892765	False	5	3
0,3024671012606278	False	5	4
0,31249173096548166	True	5	5
0,3003231704977639	False	5	6
0,29384834747246763	False	5	7
0,316100513555055	False	5	8
0,3225310077600404	False	5	9
0,29564471142040644	False	6	0
0,3274003519024255	False	6	1
0,3115086108977768	False	6	2
0,2933355117892765	False	6	3
0,3024671012606278	False	6	4
0,31249173096548166	False	6	5
0,3003231704977639	False	6	6
0,29384834747246763	False	6	7
0,316100513555055	False	6	8
0,3225310077600404	False	6	9
0,29564471142040644	False	7	0
0,3274003519024255	False	7	1
0,3115086108977768	False	7	2
0,2933355117892765	False	7	3
0,3024671012606278	False	7	4
0,31249173096548166	False	7	5
0,3003231704977639	False	7	6
0,29384834747246763	False	7	7
0,316100513555055	False	7	8
0,3225310077600404	False	7	9
0,29564471142040644	False	8	0
0,3274003519024255	False	8	1
0,3115086108977768	False	8	2
0,2933355117892765	False	8	3
0,3024671012606278	False	8	4
0,31249173096548166	False	8	5
0,3003231704977639	False	8	6
0,29384834747246763	False	8	7
0,316100513555055	False	8	8
0,3225310077600404	False	8	9
0,29564471142040644	False	9	0
0,3274003519024255	False	9	1
0,3115086108977768	False	9	2
0,2933355117892765	False	9	3
0,3024671012606278	False	9	4
0,31249173096548166	False	9	5
0,3003231704977639	False	9	6
0,29384834747246763	False	9	7
0,316100513555055	False	9	8
0,3225310077600404	False	9	9
